35657820,"AM010721"
35762289,"AM010722"
12929685,"AM010723"
35573504,"AM010724"
35803870,"AM010725"
22177258,"AM010726"
35824598,"AM010727"
35834728,"AM010728"
35916466,"AM010729"
29215771,"AM010730"
36017610,"AM010731"
11130569,"AM010732"
24459622,"AM010733"
35893765,"AM010734"
36016989,"AM010735"
16974430,"AM010736"
27116599,"AM010737"
34946589,"AM010738"
20357166,"AM010739"
35842325,"AM010740"
16745430,"AM010741"
36077643,"AM010742"
36051759,"AM010743"
36039007,"AM010744"
35710822,"AM010745"
36152443,"AM010746"
12724943,"AM010747"
36191734,"AM010748"
23046535,"AM010749"
34447330,"AM010750"
34596287,"AM010751"
34602409,"AM010752"
34640759,"AM010753"
27138962,"AM010754"
34753136,"AM010755"
21043554,"AM010756"
34813658,"AM010757"
23908905,"AM010758"
20002954,"AM010759"
20309996,"AM010760"
12415263,"AM010761"
30959824,"AM010762"
36066155,"AM010763"
36674246,"AM010764"
35053442,"AM010765"
31661081,"AM010766"
31976101,"AM010767"
37462408,"AM010768"
36351466,"AM010769"
23641598,"AM010770"
36425956,"AM010771"
31037176,"AM010772"
18188653,"AM010773"
36487079,"AM010774"
35566272,"AM010775"
36684421,"AM010776"
16128530,"AM010777"
36761450,"AM010778"
22152336,"AM010779"
29141010,"AM010780"
12890578,"AM010781"
15891479,"AM010782"
37130143,"AM010783"
37136002,"AM010784"
37311238,"AM010785"
37283218,"AM010786"
36954531,"AM010787"
36730494,"AM010788"
37393805,"AM010789"
35165198,"AM010790"
37502560,"AM010791"
37635585,"AM010792"
36609994,"AM010793"
36155682,"AM010794"
25392816,"AM010795"
37138875,"AM010796"
37719421,"AM010797"
37753375,"AM010798"
25690332,"AM010799"
32569140,"AM010800"
10592227,"AM010801"
25339769,"AM010802"
15610726,"AM010803"
16711576,"AM010804"
14536399,"AM010805"
20395423,"AM010806"
19147268,"AM010807"
38182938,"AM010808"
38245459,"AM010809"
38296363,"AM010810"
20047229,"AM010811"
38350298,"AM010812"
38062685,"AM010813"
21753990,"AM010814"
30866706,"AM010815"
21522901,"AM010816"
17843971,"AM010817"
31236346,"AM010818"
31281353,"AM010819"
26563882,"AM010820"
27881778,"AM010821"
31381479,"AM010822"
11316255,"AM010823"
31436920,"AM010824"
16712050,"AM010825"
31461786,"AM010826"
24523725,"AM010827"
31506069,"AM010828"
31524199,"AM010829"
31603713,"AM010830"
31591221,"AM010831"
31793933,"AM010832"
31813039,"AM010833"
17803067,"AM010834"
32105065,"AM010835"
21453858,"AM010836"
13224857,"AM010837"
32330830,"AM010838"
19748546,"AM010839"
32380378,"AM010840"
21090310,"AM010841"
32372500,"AM010842"
17345655,"AM010843"
32418653,"AM010844"
32432185,"AM010845"
32212468,"AM010846"
11874357,"AM010847"
32685631,"AM010848"
32753192,"AM010849"
26918280,"AM010850"
17515858,"AM010851"
32930160,"AM010852"
27871980,"AM010853"
32984352,"AM010854"
33049207,"AM010855"
32267925,"AM010856"
33022790,"AM010857"
33117319,"AM010858"
18328172,"AM010859"
33136783,"AM010860"
33198844,"AM010861"
32931644,"AM010862"
33185235,"AM010863"
33182801,"AM010864"
33159894,"AM010865"
32795204,"AM010866"
33281885,"AM010867"
33191090,"AM010868"
32484636,"AM010869"
33227526,"AM010870"
33034546,"AM010871"
33369879,"AM010872"
25454404,"AM010873"
29559154,"AM010874"
33347033,"AM010875"
24707073,"AM010876"
33487133,"AM010877"
33506320,"AM010878"
33526634,"AM010879"
33534767,"AM010880"
27285387,"AM010881"
33611727,"AM010882"
33292272,"AM010883"
33704939,"AM010884"
33697550,"AM010885"
33840277,"AM010886"
34037012,"AM010887"
12941933,"AM010888"
33983794,"AM010889"
33975298,"AM010890"
34066104,"AM010891"
20521330,"AM010892"
12140064,"AM010893"
34126880,"AM010894"
34293812,"AM010895"
20070717,"AM010896"
34438381,"AM010897"
34131109,"AM010898"
33918581,"AM010899"
34459155,"AM010900"
34588192,"AM010901"
34645615,"AM010902"
34707373,"AM010903"
24720115,"AM010904"
34699100,"AM010905"
34784015,"AM010906"
10542455,"AM010907"
28708218,"AM010908"
34543315,"AM010909"
31813248,"AM010910"
28460035,"AM010911"
27241286,"AM010912"
13962452,"AM010913"
31535702,"AM010914"
35423856,"AM010915"
35448406,"AM010916"
13871246,"AM010917"
35697121,"AM010918"
35656904,"AM010919"
